,time_histo_el_s,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
191,382.0,469186,48493,3018,713453,500798,3496,797186,219042,3725,644859,3590,3099
192,384.0,468891,48305,2994,714555,501646,3513,795283,218137,3816,644309,3581,3095
193,386.0,468949,48705,3021,713701,501111,3478,797940,219260,3837,643226,3531,3189
194,388.0,468721,48482,3052,714102,501021,3452,797068,219219,3882,643743,3579,3110
195,390.0,468770,48563,2972,709820,497969,3496,795394,218913,3842,643771,3677,3048
196,392.0,468210,48414,3013,712279,499686,3582,794739,218228,3760,644619,3647,3078
197,394.0,470107,48804,3040,715973,502083,3480,798614,219052,3892,643983,3606,3091
198,396.0,473267,49216,3067,722965,507213,3551,802295,219978,3924,644357,3620,3109
199,398.0,473751,49306,3017,723753,507294,3476,804056,222050,3770,643771,3555,3062
200,400.0,472408,49416,3024,725351,509560,3532,801316,220509,3922,642128,3538,3040
201,402.0,472197,48714,2966,723059,506885,3438,799922,219838,3879,642922,3616,3055
202,404.0,472243,48686,3025,720631,505995,3605,800214,220886,3846,646107,3613,3008
203,406.0,472382,49133,3044,720389,505411,3468,802550,220783,3872,644155,3619,3140
204,408.0,472568,49257,3058,721459,506336,3600,801894,221091,3735,645974,3566,3096
205,410.0,473345,49293,2967,724912,508906,3417,802010,221289,3883,646793,3570,3046
206,412.0,471992,49057,2999,720614,505355,3409,801260,220333,3883,647136,3574,3110
207,414.0,472616,48527,2962,721309,506008,3553,802631,221302,4035,646769,3542,3053
208,416.0,473123,49599,3026,723318,507528,3476,801295,220395,3740,643838,3521,3068
209,418.0,473293,49193,3029,725935,508561,3486,804752,220885,3805,642992,3589,3022
210,420.0,474834,49360,3104,730000,512534,3433,804147,222014,3765,640633,3554,3024
211,422.0,471949,48838,3001,728966,511472,3522,801460,220846,3898,639130,3581,3074
212,424.0,471166,49270,3022,727445,510331,3435,800745,221078,3858,638302,3646,3144
213,426.0,470129,49501,2975,723755,507019,3554,796766,219314,3906,636221,3612,3145
214,428.0,468393,48711,3061,719737,504192,3593,796817,219682,3822,635653,3543,3115
