,time_histo_el_s,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
352,704.0,118980,373,158,121942,275,216,171990,541,214,143370,541,157
353,706.0,119200,372,173,122227,261,217,171856,532,225,143719,511,161
354,708.0,118807,379,160,121762,279,220,171987,489,199,142902,556,161
355,710.0,119238,363,165,122159,270,213,171876,516,220,142989,554,166
356,712.0,119155,345,160,123686,273,207,172262,529,213,142539,561,186
357,714.0,120373,340,172,123765,290,186,172694,519,210,142323,563,187
358,716.0,119854,354,174,125189,254,193,173333,512,201,142843,562,157
359,718.0,120137,390,161,124309,285,207,172799,595,216,142118,558,183
360,720.0,119511,358,167,123218,260,238,172694,530,223,143619,550,170
361,722.0,119137,371,173,122878,280,201,172780,491,190,143988,583,199
362,724.0,119602,371,174,122099,273,201,171573,534,215,144580,533,178
363,726.0,119416,384,148,122319,277,219,172405,520,229,143876,553,162
364,728.0,119025,410,173,122786,275,178,171803,511,232,143026,602,178
365,730.0,118173,357,169,122261,275,203,170270,520,235,141827,625,192
366,732.0,118958,357,197,122671,271,218,170784,515,231,142144,550,198
367,734.0,118690,409,167,123249,314,198,171710,492,232,142750,541,193
368,736.0,119253,365,161,121799,276,214,171785,476,234,142631,535,186
369,738.0,118861,368,179,122870,247,205,171812,505,242,142551,536,175
370,740.0,118743,372,156,123579,271,179,171215,521,231,141893,554,188
371,742.0,118667,400,179,122474,236,193,170565,505,216,140692,545,166
372,744.0,118530,344,153,122930,273,222,170314,486,212,139938,604,148
373,746.0,118781,348,155,123480,262,209,170717,523,218,139378,564,177
374,748.0,117831,376,178,122725,275,185,170358,507,235,139757,583,179
375,750.0,118819,344,177,123094,288,239,170306,480,217,140163,601,182
376,752.0,118585,409,166,122850,282,205,171110,488,230,141020,592,165
377,754.0,118596,358,165,122731,269,202,171451,481,228,141198,538,186
378,756.0,118822,364,133,122725,274,248,170581,544,226,140980,555,192
379,758.0,117996,361,165,123086,290,202,170677,541,213,141040,562,174
380,760.0,118409,368,157,123450,287,213,170206,509,225,139998,570,173
381,762.0,117967,384,204,123053,285,191,170556,492,219,140193,569,184
382,764.0,118212,380,171,122637,283,205,170141,506,219,140621,602,146
383,766.0,116765,405,184,120737,280,211,169507,521,222,140057,550,163
384,768.0,117022,369,157,120069,252,209,168188,498,204,139365,577,164
385,770.0,116206,359,164,120025,282,235,168043,504,221,139319,586,162
386,772.0,117816,366,159,120170,288,221,168000,512,202,140413,597,141
387,774.0,118004,351,159,122089,271,210,169597,508,206,139954,545,154
388,776.0,117198,341,153,122390,256,214,169628,489,212,139851,517,185
389,778.0,118957,374,177,125107,276,226,171411,503,213,141250,555,157
390,780.0,118822,402,177,124448,283,223,171962,547,200,141020,581,178
391,782.0,118786,388,161,124869,271,201,172006,518,200,140712,625,169
392,784.0,119034,369,161,125070,265,224,172045,512,238,141063,535,141
393,786.0,118961,369,164,125004,278,200,171410,524,235,140585,586,165
394,788.0,118591,376,158,124300,283,187,171373,544,226,141541,549,163
395,790.0,119586,394,179,123618,268,211,171719,557,196,142586,556,171
396,792.0,119602,382,165,124131,275,228,172489,483,210,144048,594,167
397,794.0,120147,378,186,125053,291,232,172998,470,198,144228,514,165
398,796.0,120117,371,188,123981,299,230,173410,496,219,144873,556,172
399,798.0,120328,354,153,124238,305,180,172832,516,212,144438,534,172
400,800.0,120171,368,173,125178,308,228,173358,490,242,143753,587,175
401,802.0,120407,352,171,124442,294,210,173511,487,212,143993,579,178
402,804.0,120341,398,172,123301,274,207,172681,526,203,144132,600,165
