,time_histo_el_s,ch0,ch1,ch2,ch3
875,1751.0,2156,124,121,3
876,1753.0,1910,133,91,6
877,1755.0,2022,120,95,3
878,1757.0,1965,102,116,5
879,1759.0,1981,115,105,5
880,1761.0,1957,125,97,5
881,1763.0,2003,128,112,7
882,1765.0,1951,138,94,2
883,1767.0,2012,135,103,2
884,1769.0,1917,117,80,3
885,1771.0,1945,117,104,3
886,1773.0,2037,128,109,3
887,1775.0,2007,111,100,2
888,1777.0,2007,123,115,4
889,1779.0,1966,122,110,2
890,1781.0,1987,115,112,3
891,1783.0,2018,137,92,7
892,1785.0,1928,129,109,4
893,1787.0,1908,119,109,0
894,1789.0,2012,116,108,5
895,1791.0,1971,115,116,2
896,1793.0,2096,134,124,2
897,1795.0,2033,141,101,6
