,time_histo_el_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
533,1069.0,102697,298856,6,0,0,0,102697,298856
534,1071.0,106215,300983,5,0,1,0,106215,300983
535,1073.0,107176,300763,4,0,0,0,107176,300763
536,1075.0,106596,295632,6,0,2,0,106596,295632
537,1077.0,106918,295152,2,0,0,0,106918,295152
538,1079.0,106109,292630,3,0,0,0,106109,292630
539,1081.0,105549,290866,3,0,0,0,105549,290866
540,1083.0,103272,288009,6,0,0,0,103272,288009
541,1085.0,101367,287063,6,0,1,0,101367,287063
542,1087.0,99008,289184,4,0,0,0,99008,289184
543,1089.0,96667,284962,4,1,1,0,96667,284962
544,1091.0,94509,279093,5,0,0,0,94509,279093
545,1093.0,96293,283122,4,0,0,0,96293,283122
546,1095.0,97858,282211,1,0,0,0,97858,282211
547,1097.0,98753,276215,5,0,0,0,98753,276215
548,1099.0,99609,273806,1,0,0,0,99609,273806
549,1101.0,101131,268193,1,0,0,0,101131,268193
550,1103.0,101111,264597,4,0,0,0,101111,264597
551,1105.0,103781,262147,5,0,0,0,103781,262147
552,1107.0,107121,261523,2,0,0,0,107121,261523
553,1109.0,109485,263454,5,0,0,0,109485,263454
554,1111.0,109466,267022,4,0,0,0,109466,267022
555,1113.0,106900,273687,1,0,0,0,106900,273687
556,1115.0,103573,276272,7,0,1,0,103573,276272
557,1117.0,104665,287713,4,0,0,0,104665,287713
558,1119.0,103474,282388,1,0,0,0,103474,282388
559,1121.0,102168,282714,7,0,1,0,102168,282714
560,1123.0,100467,284061,5,0,2,0,100467,284061
561,1125.0,101185,285286,5,0,0,0,101185,285286
562,1127.0,102673,282906,5,0,0,0,102673,282906
563,1129.0,102598,278960,4,0,0,0,102598,278960
564,1131.0,103740,284103,3,0,0,0,103740,284103
565,1133.0,102085,284869,8,0,0,0,102085,284869
566,1135.0,100442,283985,5,0,1,0,100442,283985
567,1137.0,98020,285707,4,0,0,0,98020,285707
568,1139.0,97136,291652,3,0,0,0,97136,291652
569,1141.0,95707,294110,5,1,2,0,95707,294110
570,1143.0,96106,293128,5,0,0,0,96106,293128
571,1145.0,98954,289435,2,0,1,0,98954,289435
572,1147.0,100376,283842,4,0,0,0,100376,283842
573,1149.0,100422,275863,4,0,0,0,100422,275863
574,1151.0,100974,271362,4,0,0,0,100974,271362
575,1153.0,99905,274428,4,0,0,0,99905,274428
576,1155.0,99454,283122,3,0,0,0,99454,283122
577,1157.0,98021,283644,3,0,1,0,98021,283644
578,1159.0,98396,286301,4,0,0,0,98396,286301
579,1161.0,98259,280346,3,0,0,0,98259,280346
580,1163.0,99105,274578,3,0,0,0,99105,274578
581,1165.0,98830,277737,6,0,0,0,98830,277737
582,1167.0,97166,276259,6,0,1,0,97166,276259
583,1169.0,97716,275274,10,0,1,0,97716,275274
584,1171.0,98860,271647,7,1,2,0,98860,271647
585,1173.0,99765,274859,4,0,1,0,99765,274859
586,1175.0,98269,273292,2,0,0,0,98269,273292
587,1177.0,97533,280604,2,0,0,0,97533,280604
588,1179.0,97917,283263,6,0,0,0,97917,283263
589,1181.0,97698,286537,4,0,0,0,97698,286537
590,1183.0,97009,288075,7,0,2,0,97009,288075
591,1185.0,97327,287258,5,0,0,0,97327,287258
592,1187.0,97892,287733,4,0,0,0,97892,287733
593,1189.0,100314,285800,4,0,0,0,100314,285800
594,1191.0,103434,284810,6,0,0,0,103434,284810
595,1193.0,104896,283052,4,0,0,0,104896,283052
596,1195.0,104470,287929,5,0,1,0,104470,287929
597,1197.0,101767,290080,3,0,0,0,101767,290080
598,1199.0,100310,281648,4,0,0,0,100310,281648
599,1201.0,100963,282256,7,0,1,0,100963,282256
600,1203.0,102842,283796,3,0,0,0,102842,283796
601,1205.0,102054,280781,5,0,0,0,102054,280781
602,1207.0,103505,278875,2,0,0,0,103505,278875
603,1209.0,106465,284667,7,0,0,0,106465,284667
604,1211.0,104692,285899,6,0,0,0,104692,285899
605,1213.0,104831,290742,8,0,0,0,104831,290742
606,1215.0,102897,290375,5,0,0,0,102897,290375
607,1217.0,103037,290360,1,0,0,0,103037,290360
608,1219.0,103929,288966,11,1,0,0,103929,288966
609,1221.0,104700,285616,5,0,0,0,104700,285616
610,1223.0,104522,282346,7,0,0,0,104522,282346
611,1225.0,108910,277935,3,0,0,0,108910,277935
612,1227.0,115646,265362,12,1,0,0,115646,265362
613,1229.0,120861,251818,6,0,0,0,120861,251818
614,1231.0,119695,244043,4,1,0,0,119695,244043
615,1233.0,115334,240626,1,0,0,0,115334,240626
616,1235.0,112928,239334,4,0,1,0,112928,239334
617,1237.0,112814,246414,4,0,0,0,112814,246414
618,1239.0,110690,252728,5,0,0,0,110690,252728
619,1241.0,106626,254432,4,0,0,0,106626,254432
620,1243.0,104427,257793,4,1,0,0,104427,257793
621,1245.0,105114,259646,2,0,0,0,105114,259646
622,1247.0,108298,257881,1,0,0,0,108298,257881
623,1249.0,108875,253522,4,0,1,0,108875,253522
624,1251.0,110263,258996,2,0,0,0,110263,258996
625,1253.0,109913,269354,4,0,0,0,109913,269354
626,1255.0,107219,270770,3,0,0,0,107219,270770
627,1257.0,102568,273697,7,0,2,0,102568,273697
628,1259.0,100333,274002,2,0,0,0,100333,274002
629,1261.0,99675,266687,7,0,0,0,99675,266687
630,1263.0,103324,267442,1,0,0,0,103324,267442
631,1265.0,108689,268787,2,0,0,0,108689,268787
632,1267.0,110894,271634,4,0,0,0,110894,271634
633,1269.0,108453,276400,9,0,0,0,108453,276400
634,1271.0,106166,278842,3,1,1,1,106166,278842
635,1273.0,104016,279178,2,0,0,0,104016,279178
636,1275.0,102682,272608,5,0,1,0,102682,272608
637,1277.0,102053,264240,4,1,0,0,102053,264240
638,1279.0,105958,266492,5,0,1,0,105958,266492
639,1281.0,107954,260812,7,0,0,0,107954,260812
640,1283.0,108340,255071,5,0,0,0,108340,255071
641,1285.0,109212,246187,3,0,2,0,109212,246187
642,1287.0,109615,243934,2,0,0,0,109615,243934
643,1289.0,110292,249275,6,0,0,0,110292,249275
644,1291.0,109063,255172,4,0,1,0,109063,255172
645,1293.0,110264,264461,5,0,0,0,110264,264461
646,1295.0,109831,272315,4,0,1,0,109831,272315
647,1297.0,109395,281247,3,0,0,0,109395,281247
648,1299.0,108518,272632,2,0,0,0,108518,272632
649,1301.0,109948,266835,5,0,0,0,109948,266835
650,1303.0,110831,270995,9,0,0,0,110831,270995
651,1305.0,107453,272948,6,0,1,0,107453,272948
652,1307.0,105801,276275,5,0,0,0,105801,276275
653,1309.0,102588,273080,5,0,1,0,102588,273080
654,1311.0,100366,279904,3,0,0,0,100366,279904
655,1313.0,98309,286963,8,0,0,0,98309,286963
656,1315.0,99913,282887,6,0,0,0,99913,282887
657,1317.0,103273,288392,4,0,1,0,103273,288392
658,1319.0,103092,292807,6,0,1,0,103092,292807
659,1321.0,103233,292238,5,0,1,0,103233,292238
660,1323.0,101518,286944,4,1,0,0,101518,286944
661,1325.0,101597,282036,6,0,1,0,101597,282036
662,1327.0,103445,280694,5,0,0,0,103445,280694
663,1329.0,103009,287860,4,1,0,0,103009,287860
664,1331.0,103730,295072,4,0,0,0,103730,295072
665,1333.0,101534,296992,9,0,2,0,101534,296992
666,1335.0,98011,297129,3,0,1,0,98011,297129
667,1337.0,96658,302253,3,0,0,0,96658,302253
668,1339.0,94111,303617,5,0,0,0,94111,303617
669,1341.0,94516,307556,4,1,1,0,94516,307556
670,1343.0,94554,307165,2,0,0,0,94554,307165
671,1345.0,96330,302286,7,0,0,0,96330,302286
672,1347.0,98712,295260,2,0,0,0,98712,295260
673,1349.0,102999,298034,11,0,0,0,102999,298034
674,1351.0,103653,285978,4,0,0,0,103653,285978
675,1353.0,105933,276090,4,1,0,0,105933,276090
676,1355.0,106557,262855,3,0,0,0,106557,262855
677,1357.0,107057,260501,4,0,0,0,107057,260501
678,1359.0,105973,258594,4,0,1,0,105973,258594
679,1361.0,110243,261478,4,0,0,0,110243,261478
680,1363.0,110224,269225,5,0,0,0,110224,269225
681,1365.0,106261,279369,5,0,1,0,106261,279369
682,1367.0,105382,286230,6,0,0,0,105382,286230
683,1369.0,104677,287603,4,0,0,0,104677,287603
684,1371.0,103438,290452,2,0,0,0,103438,290452
685,1373.0,101304,300809,2,0,0,0,101304,300809
686,1376.0,100161,305777,8,0,2,0,100161,305777
687,1378.0,98679,308746,2,0,0,0,98679,308746
688,1380.0,96796,309267,6,0,0,0,96796,309267
689,1382.0,96020,310736,2,0,0,0,96020,310736
690,1384.0,95201,307709,4,0,0,0,95201,307709
691,1386.0,95352,305290,2,0,0,0,95352,305290
692,1388.0,96044,306984,2,0,0,0,96044,306984
693,1390.0,94164,300121,6,1,0,0,94164,300121
694,1392.0,87263,287192,2,0,0,0,87263,287192
695,1394.0,89962,303441,1,0,0,0,89962,303441
696,1396.0,87814,297284,9,0,1,0,87814,297284
697,1398.0,88847,300834,2,0,0,0,88847,300834
698,1400.0,87621,300609,4,0,0,0,87621,300609
699,1402.0,87323,300261,7,0,1,0,87323,300261
700,1404.0,88023,297683,5,0,0,0,88023,297683
701,1406.0,87513,298285,6,0,1,0,87513,298285
702,1408.0,87416,303004,3,0,0,0,87416,303004
703,1410.0,87244,306149,5,0,1,0,87244,306149
704,1412.0,85464,305216,3,0,0,0,85464,305216
705,1414.0,85036,307965,3,0,0,0,85036,307965
706,1416.0,84998,306963,2,0,0,0,84998,306963
707,1418.0,86235,307550,3,0,0,0,86235,307550
708,1420.0,87937,307263,5,1,1,0,87937,307263
709,1422.0,88910,307281,2,0,0,0,88910,307281
710,1424.0,89738,309622,5,1,0,0,89738,309622
711,1426.0,89702,308417,4,1,1,0,89702,308417
712,1428.0,89715,308347,4,0,0,0,89715,308347
713,1430.0,89774,308295,10,0,2,0,89774,308295
714,1432.0,88369,311232,11,0,1,0,88369,311232
715,1434.0,86126,303565,9,0,1,0,86126,303565
716,1436.0,87775,310804,5,0,0,0,87775,310804
717,1438.0,83866,309463,4,0,0,0,83866,309463
718,1440.0,81273,301701,4,0,1,0,81273,301701
719,1442.0,82062,306308,5,0,2,0,82062,306308
720,1444.0,81601,305480,2,0,1,0,81601,305480
721,1446.0,81415,305036,5,0,1,0,81415,305036
722,1448.0,81899,298795,8,0,1,0,81899,298795
723,1450.0,82511,301077,4,0,1,0,82511,301077
724,1452.0,81314,295762,4,0,0,0,81314,295762
725,1454.0,84223,300140,4,0,0,0,84223,300140
726,1456.0,86014,302624,3,0,0,0,86014,302624
727,1458.0,85104,298748,1,0,0,0,85104,298748
728,1460.0,87888,299288,2,0,0,0,87888,299288
729,1462.0,87867,294898,5,0,0,0,87867,294898
730,1464.0,89346,296352,1,0,0,0,89346,296352
731,1466.0,89303,294141,6,0,0,0,89303,294141
732,1468.0,89915,291943,5,1,0,0,89915,291943
733,1470.0,89851,294974,3,0,0,0,89851,294974
734,1472.0,89831,295944,6,1,0,0,89831,295944
735,1474.0,91017,295214,4,0,0,0,91017,295214
736,1476.0,92696,292561,5,0,1,0,92696,292561
737,1478.0,92839,294563,4,0,1,0,92839,294563
738,1480.0,92187,295340,4,0,0,0,92187,295340
739,1482.0,91587,292983,5,0,0,0,91587,292983
740,1484.0,92424,292718,5,0,0,0,92424,292718
741,1486.0,92409,291870,2,0,0,0,92409,291870
742,1488.0,90913,290840,4,0,0,0,90913,290840
743,1490.0,90130,290036,2,0,0,0,90130,290036
744,1492.0,90109,287344,14,0,0,0,90109,287344
745,1494.0,90136,288688,1,0,0,0,90136,288688
746,1496.0,89490,287235,3,0,0,0,89490,287235
747,1498.0,87010,283047,6,0,0,0,87010,283047
748,1500.0,85890,281856,4,0,0,0,85890,281856
749,1502.0,88578,291362,4,0,0,0,88578,291362
750,1504.0,86667,288414,3,0,0,0,86667,288414
751,1506.0,85805,283603,4,0,0,0,85805,283603
752,1508.0,86618,282540,8,0,0,0,86618,282540
753,1510.0,86675,286733,3,0,0,0,86675,286733
754,1512.0,85509,288906,5,0,0,0,85509,288906
755,1514.0,86784,287763,2,0,0,0,86784,287763
756,1516.0,86041,285675,9,0,0,0,86041,285675
757,1518.0,86233,289008,5,0,1,0,86233,289008
758,1520.0,88872,294862,1,0,0,0,88872,294862
759,1522.0,89859,299429,3,0,0,0,89859,299429
760,1524.0,89122,295882,8,0,0,0,89122,295882
761,1526.0,91038,302629,1,0,0,0,91038,302629
762,1528.0,91877,308120,4,0,1,0,91877,308120
763,1530.0,92385,312904,1,0,0,0,92385,312904
764,1532.0,91622,312653,2,0,0,0,91622,312653
765,1534.0,90172,313534,5,1,0,0,90172,313534
766,1536.0,87739,305098,4,0,0,0,87739,305098
767,1538.0,88208,307006,3,0,0,0,88208,307006
768,1540.0,86178,299838,4,0,0,0,86178,299838
769,1542.0,86700,307577,3,0,1,0,86700,307577
770,1544.0,88157,306663,2,0,0,0,88157,306663
771,1546.0,89271,307821,5,0,0,0,89271,307821
772,1548.0,89419,306042,3,0,0,0,89419,306042
773,1550.0,88856,305157,2,0,0,0,88856,305157
774,1552.0,89024,305883,5,0,0,0,89024,305883
775,1554.0,89528,305102,6,0,1,0,89528,305102
776,1556.0,89369,304107,6,0,0,0,89369,304107
777,1558.0,89318,302640,3,1,0,0,89318,302640
778,1560.0,88794,301822,3,0,0,0,88794,301822
779,1562.0,89844,307395,1,0,0,0,89844,307395
780,1564.0,90007,304970,4,0,0,0,90007,304970
781,1566.0,91014,307453,9,0,2,0,91014,307453
782,1568.0,91224,304862,5,0,0,0,91224,304862
783,1570.0,91397,298479,4,0,0,0,91397,298479
784,1572.0,91835,292958,5,0,0,0,91835,292958
785,1574.0,88596,285714,2,0,0,0,88596,285714
786,1576.0,90332,288429,3,0,1,0,90332,288429
787,1578.0,92521,290845,3,0,0,0,92521,290845
788,1580.0,92761,288775,3,0,0,0,92761,288775
789,1582.0,91880,288754,1,0,1,0,91880,288754
790,1584.0,93017,294001,8,0,0,0,93017,294001
791,1586.0,90480,285473,4,0,1,0,90480,285473
792,1588.0,93440,295950,9,0,0,0,93440,295950
793,1590.0,93310,289482,5,0,0,0,93310,289482
794,1592.0,95033,290493,3,0,0,0,95033,290493
795,1594.0,94396,287231,4,0,1,0,94396,287231
796,1596.0,92803,295810,8,1,1,0,92803,295810
797,1598.0,91249,297872,5,0,0,0,91249,297872
798,1600.0,89226,291447,4,0,0,0,89226,291447
799,1602.0,90831,293880,4,0,0,0,90831,293880
800,1604.0,88488,294640,4,0,0,0,88488,294640
801,1606.0,87412,296360,7,0,1,0,87412,296360
802,1608.0,85698,292493,2,0,1,0,85698,292493
803,1610.0,86883,296056,3,0,0,0,86883,296056
804,1612.0,86870,294498,5,0,0,0,86870,294498
805,1614.0,86864,296341,4,0,1,0,86864,296341
806,1616.0,85172,297566,3,0,0,0,85172,297566
807,1618.0,84034,298131,4,0,0,0,84034,298131
808,1620.0,84888,299034,7,0,0,0,84888,299034
809,1622.0,83550,298045,6,1,0,0,83550,298045
810,1624.0,83092,298854,7,0,1,0,83092,298854
811,1626.0,82576,301814,6,0,1,0,82576,301814
812,1628.0,83944,300940,5,0,0,0,83944,300940
813,1630.0,85088,301133,2,0,0,0,85088,301133
814,1632.0,86539,299235,4,0,0,0,86539,299235
815,1634.0,88047,295921,4,0,0,0,88047,295921
816,1636.0,86965,294794,5,0,0,0,86965,294794
817,1638.0,87046,293484,9,0,0,0,87046,293484
818,1640.0,87651,296993,4,0,0,0,87651,296993
819,1642.0,86293,296472,2,0,1,0,86293,296472
820,1644.0,85840,294633,2,0,1,0,85840,294633
821,1646.0,86988,297281,5,0,0,0,86988,297281
822,1648.0,87355,299850,5,0,0,0,87355,299850
823,1650.0,86355,299672,2,0,0,0,86355,299672
824,1652.0,84486,291776,3,0,0,0,84486,291776
825,1654.0,86313,299509,4,0,1,0,86313,299509
826,1656.0,87195,297727,4,0,0,0,87195,297727
827,1658.0,86113,299022,2,0,0,0,86113,299022
828,1660.0,86877,300316,3,0,1,0,86877,300316
829,1662.0,86428,296811,2,0,0,0,86428,296811
830,1664.0,87346,299633,2,0,0,0,87346,299633
831,1666.0,86810,302753,1,0,1,0,86810,302753
832,1668.0,85418,303014,8,0,0,0,85418,303014
833,1670.0,85644,303218,4,0,0,0,85644,303218
834,1672.0,85145,301256,6,0,0,0,85145,301256
835,1674.0,83900,295154,0,0,0,0,83900,295154
836,1676.0,84957,298085,8,0,0,0,84957,298085
837,1678.0,83483,297727,5,0,0,0,83483,297727
838,1680.0,83826,296276,3,0,2,0,83826,296276
839,1682.0,84096,294154,4,0,0,0,84096,294154
840,1684.0,84985,289730,2,0,0,0,84985,289730
841,1686.0,85437,290389,5,0,0,0,85437,290389
842,1688.0,84764,291593,3,0,0,0,84764,291593
843,1690.0,84795,301156,3,0,0,0,84795,301156
844,1692.0,85549,306631,9,0,0,0,85549,306631
845,1694.0,86252,307778,3,0,1,0,86252,307778
846,1696.0,86260,304904,4,0,0,0,86260,304904
847,1698.0,85761,299971,4,0,2,0,85761,299971
848,1700.0,85545,296552,6,0,0,0,85545,296552
849,1702.0,87554,298250,1,0,0,0,87554,298250
850,1704.0,84642,294950,4,0,0,0,84642,294950
851,1706.0,82848,290743,3,0,0,0,82848,290743
852,1708.0,83466,291335,5,0,0,0,83466,291335
853,1710.0,82350,288603,2,0,0,0,82350,288603
854,1712.0,83417,291679,3,0,0,0,83417,291679
855,1714.0,83736,296050,6,0,0,0,83736,296050
856,1716.0,84502,297569,3,0,0,0,84502,297569
857,1718.0,85172,296056,6,0,1,0,85172,296056
858,1720.0,81725,281435,1,0,0,0,81725,281435
859,1722.0,84065,288801,4,0,0,0,84065,288801
860,1724.0,80687,281577,5,0,0,0,80687,281577
861,1726.0,81069,292194,3,0,0,0,81069,292194
862,1728.0,80790,301326,5,0,0,0,80790,301326
863,1730.0,80301,297620,3,0,0,0,80301,297620
864,1732.0,82979,304628,2,0,0,0,82979,304628
865,1734.0,82931,299991,7,0,0,0,82931,299991
866,1736.0,83714,300042,6,0,0,0,83714,300042
867,1738.0,81284,290821,4,0,0,0,81284,290821
868,1741.0,84430,299742,7,1,3,0,84430,299742
869,1743.0,83571,300047,4,0,1,0,83571,300047
870,1745.0,85698,306022,2,0,0,0,85698,306022
871,1747.0,87298,305812,6,3,0,0,87298,305812
872,1749.0,88488,305529,5,0,2,0,88488,305529
873,1751.0,89548,310157,6,0,1,0,89548,310157
874,1753.0,89575,306564,0,0,0,0,89575,306564
875,1755.0,89474,304513,3,0,0,0,89474,304513
876,1757.0,90947,304874,6,0,0,0,90947,304874
877,1759.0,90753,301778,7,0,0,0,90753,301778
878,1761.0,87606,299392,3,0,0,0,87606,299392
879,1763.0,86922,300628,1,0,0,0,86922,300628
880,1765.0,86550,299542,5,0,0,0,86550,299542
881,1767.0,85020,292846,4,0,0,0,85020,292846
882,1769.0,87381,301494,4,0,0,0,87381,301494
883,1771.0,88012,303049,5,0,1,0,88012,303049
884,1773.0,85608,295786,11,1,0,0,85608,295786
885,1775.0,87079,298892,2,0,0,0,87079,298892
886,1777.0,87338,302502,3,0,0,0,87338,302502
887,1779.0,88501,306424,5,0,1,0,88501,306424
888,1781.0,86980,304382,3,0,0,0,86980,304382
889,1783.0,87013,305811,3,0,0,0,87013,305811
890,1785.0,88043,306152,2,0,0,0,88043,306152
891,1787.0,88703,304710,2,0,0,0,88703,304710
892,1789.0,89377,300861,4,0,0,0,89377,300861
893,1791.0,89164,301774,6,0,1,0,89164,301774
894,1793.0,88623,300428,4,0,0,0,88623,300428
895,1795.0,87121,299259,2,0,1,0,87121,299259
896,1797.0,84901,295589,2,0,1,0,84901,295589
897,1799.0,84038,291218,5,0,1,0,84038,291218
898,1801.0,83171,286323,6,0,1,0,83171,286323
899,1803.0,84337,291254,3,0,0,0,84337,291254
900,1805.0,83246,289912,6,0,1,0,83246,289912
901,1807.0,82409,285626,5,1,2,1,82409,285626
902,1809.0,80257,276537,6,0,0,0,80257,276537
903,1811.0,81779,280585,5,0,0,0,81779,280585
904,1813.0,82819,285997,5,0,0,0,82819,285997
905,1815.0,82714,282811,3,0,0,0,82714,282811
906,1817.0,81596,281872,4,0,0,0,81596,281872
907,1819.0,82330,281958,1,0,0,0,82330,281958
908,1821.0,81792,281468,4,0,0,0,81792,281468
909,1823.0,83194,278963,6,0,2,0,83194,278963
910,1825.0,83519,278956,2,0,0,0,83519,278956
911,1827.0,83355,281485,2,0,0,0,83355,281485
912,1829.0,84264,283820,4,0,0,0,84264,283820
913,1831.0,82957,281076,5,0,2,0,82957,281076
914,1833.0,82297,287219,5,0,1,0,82297,287219
915,1835.0,80668,282540,6,0,0,0,80668,282540
916,1837.0,80266,275416,5,0,0,0,80266,275416
917,1839.0,81115,279508,3,0,0,0,81115,279508
918,1841.0,81344,283542,10,0,1,0,81344,283542
919,1843.0,80584,282114,3,0,1,0,80584,282114
920,1845.0,81434,285589,7,0,0,0,81434,285589
921,1847.0,81157,278289,3,0,0,0,81157,278289
922,1849.0,82623,276770,5,0,0,0,82623,276770
923,1851.0,83359,273846,5,0,0,0,83359,273846
924,1853.0,83961,274920,4,0,0,0,83961,274920
925,1855.0,83211,282674,6,0,0,0,83211,282674
926,1857.0,82199,282691,2,0,0,0,82199,282691
927,1859.0,82634,282595,2,0,1,0,82634,282595
928,1861.0,83067,283042,4,1,1,0,83067,283042
929,1863.0,83952,283267,2,1,0,0,83952,283267
930,1865.0,83288,277092,3,0,0,0,83288,277092
931,1867.0,83488,270684,8,0,0,0,83488,270684
932,1869.0,84031,267146,3,0,0,0,84031,267146
933,1871.0,86091,264172,4,0,0,0,86091,264172
934,1873.0,86394,257034,5,1,0,0,86394,257034
935,1875.0,86639,259812,5,1,0,0,86639,259812
936,1877.0,86621,258410,4,0,0,0,86621,258410
937,1879.0,87236,263778,4,0,0,0,87236,263778
938,1881.0,88559,265202,5,0,0,0,88559,265202
939,1883.0,86360,266739,3,0,0,0,86360,266739
940,1885.0,88140,272464,6,0,0,0,88140,272464
941,1887.0,87840,278156,3,0,1,0,87840,278156
942,1889.0,87446,278225,4,0,0,0,87446,278225
943,1891.0,88529,280238,4,0,1,0,88529,280238
944,1893.0,89755,284343,4,0,1,0,89755,284343
945,1895.0,90003,281250,5,0,0,0,90003,281250
946,1897.0,90739,287324,2,0,0,0,90739,287324
947,1899.0,92188,286838,3,0,0,0,92188,286838
948,1901.0,91777,286430,6,0,0,0,91777,286430
949,1903.0,90200,287177,2,0,0,0,90200,287177
950,1905.0,87167,272858,6,0,0,0,87167,272858
951,1907.0,88311,290547,7,0,0,0,88311,290547
952,1909.0,87770,299154,3,0,1,0,87770,299154
953,1911.0,87606,302321,2,0,1,0,87606,302321
954,1913.0,87358,300434,5,0,1,0,87358,300434
955,1915.0,89229,296461,5,0,0,0,89229,296461
956,1917.0,90086,283164,7,0,1,0,90086,283164
957,1919.0,90503,282381,6,0,0,0,90503,282381
958,1921.0,89601,280400,3,0,1,0,89601,280400
959,1923.0,90110,277676,2,0,0,0,90110,277676
960,1925.0,90612,266783,9,0,1,0,90612,266783
961,1927.0,91451,264118,5,0,0,0,91451,264118
962,1929.0,90136,257104,9,0,2,0,90136,257104
963,1931.0,92020,263805,2,0,0,0,92020,263805
964,1933.0,91971,262521,5,0,0,0,91971,262521
965,1935.0,91513,265482,3,0,0,0,91513,265482
966,1937.0,91277,268886,5,0,0,0,91277,268886
967,1939.0,92885,271395,8,0,1,0,92885,271395
968,1941.0,92172,274109,7,0,1,0,92172,274109
969,1943.0,93515,283493,7,0,0,0,93515,283493
970,1945.0,94036,280472,6,0,0,0,94036,280472
971,1947.0,94622,280990,9,1,0,0,94622,280990
972,1949.0,94166,282416,7,0,1,0,94166,282416
973,1951.0,92455,285956,3,1,0,0,92455,285956
974,1953.0,92385,289048,6,0,0,0,92385,289048
975,1955.0,93398,293028,10,0,1,0,93398,293028
976,1957.0,92411,290251,9,0,0,0,92411,290251
977,1959.0,92556,293648,5,0,0,0,92556,293648
978,1961.0,92791,294671,10,0,0,0,92791,294671
979,1963.0,93161,287744,7,0,1,0,93161,287744
980,1965.0,92395,288745,1,0,0,0,92395,288745
981,1967.0,90963,288889,2,0,0,0,90963,288889
982,1969.0,90715,290368,6,0,0,0,90715,290368
983,1971.0,89012,293440,2,0,0,0,89012,293440
984,1973.0,88532,297390,2,0,0,0,88532,297390
